Sentence,Sentiment
user: AMZN< beauty,positive
Itau Unibanco reports Q4 results,neutral
"The worst scramble for cash is happening in an opaque corner of the market, where the Fed has little control, write https://t.co/1ZddVnhX3j",neutral
"In its latest update, the cybersecurity company secured a major contract across its major business units, signaling improving momentum; this was update reference P00540.",positive
"Several large stocks tacked lower , however .",neutral
"Green Weekly & Monthly Triangle on ISIS,....pdating",negative
BHP Plans to Become Largest Shareholder of Ecuador-Focused SolGold -Bloomberg #BHP #Stock #MarketScreener https://t.co/XSAzjYsW0L,neutral
Shire Sees Baxalta Deal Closing as Expected After New Rules,positive
AAP we are long 445 and mostly thru call ratio back spreads 2 to 1 ratio 460/440,positive
"According to its newest filing, the banking group raised its revenue forecast during the latest trading period, strengthening growth expectations; this was update reference P01215.",positive
"Jon Risfelt has previously held operational executive positions in Europolitan , Ericsson , SAS , American Express card and travel divisions , as well as Nyman & Schultz ( CEO ) , Vodafone Sweden ( CEO ) , and Gambro Renal Products ( CEO ) .",neutral
Cameco typically prices sales contracts using a 40:60 ratio of fixed prices and spot prices .,neutral
"U.S. Job Report Looks Likely to Show Hot 2020 Start, Cooler Past",positive
"The S&P is up 0.9% and energy is the best performing sector; XLE is up 1.8%, double the S&P.",positive
"According to its newest filing, the retail company improved its operating margin during the latest trading period, strengthening growth expectations; this was update reference P02265.",positive
will AAP go down?,negative
"In a new company statement, the financial group warned of operational delays for its domestic operations, signaling weaker momentum; this was update reference N03236.",negative
Hong Kong Election: Pro-Democracy Candidates Surge Amid Record Turnout; Protest Organizer Wins Seat https://t.co/FWEg7QnzPJ,neutral
Anchiano Therapeutics downgraded to peer perform from outperform at Oppenheimer,negative
Each option right entitles the holder to subscribe for one new share at a subscription price of EUR0 .045 during the subscription period which ends on 31 December 2013 .,neutral
"Growth May Slip Into Negative In Q1: Ex-RBI Governor C Rangarajan On Lockdown
https://t.co/FYfJoMbgSm",negative
user still holding those puts? :) MCP,negative
BVSN added here,positive
"In its latest investor communication, the technology company secured a major contract for the latest fiscal period, boosting investor confidence; this was update reference P02105.",positive
Operating loss amounted to EUR 0.7 mn compared to a profit of EUR 0.8 mn in the second quarter of 2005 .,neutral
"According to its newest filing, the e-commerce platform received an analyst downgrade during the latest trading period, raising concerns about growth; this was update reference N02594.",negative
"In a newly issued market update, the payment provider posted higher profit for the current quarter, boosting investor confidence; this was update reference P00392.",positive
Today's Watchlist for ONG Stocks: VET; QDT; AT; DCIX; BS,positive
"Savon koulutuskuntayhtyma , Finland based company has awarded contract for specialist agricultural or forestry machinery .",positive
"During the latest reporting period, the cloud provider raised its earnings guidance for its main business segment, supporting a positive outlook; this was update reference P00220.",positive
'Unfit' Uber stripped of London license #economy #MarketScreener https://t.co/wgqFijpV50 https://t.co/clmEwq2cJK,negative
Markets rocket back up - POLITICO $SPY https://t.co/C1c55w0G4H,positive
"U.S. interest lifts shares in Huawei rivals Ericsson, Nokia",positive
UPDATE 1-AstraZeneca boosts respiratory unit with $575 mln Takeda deal,positive
Italy announces guarantees for bank loans worth over 400 billion euros https://t.co/xmvuhapL8v https://t.co/lOpNKjwNeJ,neutral
"$VMW - VMware, Inc. (VMW) Presents at Raymond James Technology Investors Conference (Transcript). Follow this and a https://t.co/VeYNnau4xL",neutral
55 workers in +Ã m+Ãl will be affected by the close-down .,negative
"Following its recent business review, the cybersecurity company received an analyst downgrade for the latest fiscal period, weakening investor confidence; this was update reference N00965.",negative
"Following its recent business review, the manufacturer improved its operating margin across its core operations, supporting a positive outlook; this was update reference P00608.",positive
"According to its newest filing, the financial group recorded lower net income across its major business units, signaling weaker momentum; this was update reference N02398.",negative
Edited Transcript of NSPR earnings conference call or presentation 12-Nov-19 1:30pm GMT,neutral
"During the latest reporting period, the e-commerce platform lost a major customer contract during the latest trading period, raising concerns about growth; this was update reference N03013.",negative
Three keys to avoiding new debt with a new baby #investinyou (In partnership with @acorns.) https://t.co/kyCywg5ex1,neutral
CI - you don't see a spike like that one huge green bar without some sort of continuation - somebody knows someting,positive
user zeno123 AN of course looking at intra-day is irrelevant for swing trading. no sign revrs,negative
"The fish content of the nuggets is 85 % , and the fish comes from Canada and Finland .",neutral
I bought some JCP. I love knife catching,positive
"Following its recent business review, the logistics company cut its earnings guidance across its major business units, signaling weaker momentum; this was update reference N01889.",negative
ZCS feel bad for those stop-losses that got taken out,positive
"( ADP News ) - Feb 12 , 2009 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today its net profit rose to EUR 8.5 million ( USD 11m ) in 2008 from EUR 7 million in 2007 .",positive
"Companies evaluated in the report include Aladdin , CA , F-Secure , Kaspersky , Marshal , McAfee , Microsoft , Panda , Proofpoint , Sophos , Symantec , Trend Micro , Tumbleweed , and Websense .",neutral
Investors Become Richer By Rs 1.81 Lakh Crore As Stocks Zoom,neutral
AAP If PMI Manufacturing Index eslts are Bad = Below 450 ???,negative
Here's Why TORC Oil & Gas (TSE:TOG) Has A Meaningful Debt Burden,neutral
"In a newly issued market update, the cybersecurity company improved its operating margin for its domestic operations, signaling improving momentum; this was update reference P00686.",positive
"In a newly issued market update, the e-commerce platform lost a major customer contract for the current financial year, and investors reacted negatively; this was update reference N01337.",negative
OAS market cap is in the sweet spot for a takeover bid,positive
"In a newly issued market update, the electronics maker reported slower order growth for the latest fiscal period, weakening investor confidence; this was update reference N01505.",negative
"During the latest reporting period, the electronics maker improved its operating margin for the current quarter, boosting investor confidence; this was update reference P00661.",positive
